2379	薜	並	齊開	霽	蒲計
2380	麗	來	齊開	霽	郎計
2381	𥱻	徹	齊開	霽	丑戾
2382	泥	泥	齊開	霽	奴計
2383	㰥	曉	齊開	霽	呼計
2384	祭	精	祭開	祭	子例
2385	歲	心	祭合	祭	相銳
2386	衞	云	祭合	祭	于歲
2387	芮	日	祭合	祭	而銳
2388	贅	章	祭合	祭	之芮
2389	𠻜	生	祭合	祭	山芮
2390	毳	清	祭合	祭	此芮
2391	銳	以	祭合	祭	以芮
2392	綴	知	祭合	祭	陟衞
2393	稅	書	祭合	祭	舒芮
2394	𡚁	並	祭A開	祭A	毗祭
2395	㯔	初	祭合	祭	楚稅
2396	篲	邪	祭合	祭	祥歲
2397	蔽	幫	祭A開	祭A	必袂
2398	劌	見	祭B合	祭B	居衞
2399	袂	明	祭A開	祭A	彌𡚁
2400	㡜	生	祭開	祭	所例
2401	掣	昌	祭開	祭	尺制
2402	制	章	祭開	祭	征例
2403	逝	常	祭開	祭	時制
2404	曵	以	祭開	祭	餘制
2405	䋵	影	祭B開	祭B	於罽
2406	藝	疑	祭A開	祭A	魚祭
2407	滯	澄	祭開	祭	直例
2408	例	來	祭開	祭	力制
2409	憩	溪	祭B開	祭B	去例
2410	丗	書	祭開	祭	舒制
2411	猘	見	祭B開	祭B	居例
2412	㿃	知	祭開	祭	竹例
2413	偈	羣	祭B開	祭B	其憩
2414	啜	常	祭合	祭	甞芮
2415	跇	徹	祭開	祭	丑例
2416	𨮱	澄	祭合	祭	除芮
2417	㓷	疑	祭B開	祭B	牛例
2418	蕝	精	祭合	祭	子芮
2419	潎	滂	祭A開	祭A	匹蔽
2420	𥏙	溪	廢合	廢	丘吠
2421	䂕	曉	廢合	廢	呼吠
2422	泰	透	泰開	泰	他蓋
2423	蓋	見	泰開	泰	古太
2424	艾	疑	泰開	泰	五蓋
2425	藹	影	泰開	泰	於蓋
2426	柰	泥	泰開	泰	奴帶
2427	大	定	泰開	泰	徒蓋
2428	害	匣	泰開	泰	胡蓋
2429	帶	端	泰開	泰	當蓋
2430	貝	幫	泰開	泰	博蓋
2431	霈	滂	泰開	泰	普蓋
2432	會	匣	泰合	泰	黃外
2433	兊	定	泰合	泰	杜外
2434	儈	見	泰合	泰	古外
2435	最	精	泰合	泰	祖外
2436	𧬨	曉	泰合	泰	呼會
2437	𥢶	溪	泰合	泰	苦會
2438	酹	來	泰合	泰	郎外
2439	外	疑	泰合	泰	五會
2440	祋	端	泰合	泰	丁外
2441	懀	影	泰合	泰	烏外
2442	蕞	從	泰合	泰	才外
2443	𥕸	心	泰合	泰	先外
2444	襊	清	泰合	泰	麤最
2445	旆	並	泰開	泰	蒲蓋
2446	磕	溪	泰開	泰	苦蓋
2447	蔡	清	泰開	泰	倉大
2448	賴	來	泰開	泰	落蓋
2449	餀	曉	泰開	泰	呼艾
2450	娧	透	泰合	泰	他外
2451	眛	明	泰開	泰	莫貝
2452	𦦣	清	泰合	泰	七外
2453	卦	見	佳合	卦	古賣
2454	懈	見	佳開	卦	古隘
2455	隘	影	佳開	卦	烏懈
2456	邂	匣	佳開	卦	胡懈
2457	賣	明	佳開	卦	莫懈
2458	畫	匣	佳合	卦	胡卦
2459	差	初	佳開	卦	楚懈
2460	睚	疑	佳開	卦	五懈
2461	謑	曉	佳開	卦	火懈
2462	庍	幫	佳開	卦	方卦
2463	粺	並	佳開	卦	傍卦
2464	㾹	崇	佳開	卦	士懈
2465	派	滂	佳開	卦	匹卦
2466	債	莊	佳開	卦	側賣
2467	𡢖	溪	佳開	卦	苦賣
2468	曬	生	佳開	卦	所賣
2469	諣	曉	佳合	卦	呼卦
2470	㠔	幫	佳開	卦	方賣
2471	膪	知	佳合	卦	竹賣
2472	怪	見	皆合	怪	古壞
2473	噫	影	皆開	怪	烏界
2474	瘵	莊	皆開	怪	側界
2475	誡	見	皆開	怪	古拜
2476	褹	孃	皆開	怪	女介
2477	譮	曉	皆開	怪	許介
2478	械	匣	皆開	怪	胡介
2479	𦗐	疑	皆開	怪	五介
2480	蒯	溪	皆合	怪	苦怪
2481	𢷎	幫	皆開	怪	博怪
2482	湃	滂	皆開	怪	普拜
2483	壞	匣	皆合	怪	胡怪
2484	聵	疑	皆合	怪	五怪
2485	𢟡	並	皆開	怪	蒲拜
2486	䀛	明	皆開	怪	莫拜
2487	𧱳	曉	皆合	怪	火怪
2488	鎩	生	皆開	怪	所拜
2489	烗	溪	皆開	怪	苦戒
2490	顡	徹	皆合	怪	他怪
2491	夬	見	夬合	夬	古賣
2492	快	溪	夬合	夬	苦夬
2493	邁	明	夬開	夬	莫話
2494	話	匣	夬合	夬	下快
2495	敗	並	夬開	夬	薄邁
2496	䵳	影	夬合	夬	烏快
2497	嘬	初	夬合	夬	楚夬
2498	犗	見	夬開	夬	古喝
2499	蠆	徹	夬開	夬	丑犗
2500	喝	影	夬開	夬	於犗
2501	𠱡	生	夬開	夬	所犗
2502	𦤧	澄	夬開	夬	除邁
2503	䜕	曉	夬開	夬	火犗
2504	咶	曉	夬合	夬	火夬
2505	敗	幫	夬開	夬	補邁
2506	啐	清	夬合	夬	倉夬
2507	寨	崇	夬開	夬	犲夬
2508	㕢	匣	夬開	夬	何犗
2509	隊	定	灰	隊	徒對
2510	佩	並	灰	隊	蒲昧
2511	妹	明	灰	隊	莫佩
2512	配	滂	灰	隊	滂佩
2513	誨	曉	灰	隊	荒内
2514	對	端	灰	隊	都隊
2515	倅	清	灰	隊	七内
2516	晬	精	灰	隊	子對
2517	𩲄	影	灰	隊	烏繢
2518	退	透	灰	隊	他内
2519	憒	見	灰	隊	古對
2520	潰	匣	灰	隊	胡對
2521	塊	溪	灰	隊	苦對
2522	碎	心	灰	隊	蘇内
2523	内	泥	灰	隊	奴對
2524	纇	來	灰	隊	盧對
2525	背	幫	灰	隊	補妹
2526	磑	疑	灰	隊	五對
2527	蚚	匣	灰	隊	胡輩
2528	代	定	咍	代	徒耐
2529	載	精	咍	代	作代
2530	䆀	明	咍	代	莫代
2531	賽	心	咍	代	先代
2532	貸	透	咍	代	他代
2533	漑	見	咍	代	古代
2534	慨	溪	咍	代	苦蓋
2535	礙	疑	咍	代	五漑
2536	愛	影	咍	代	烏代
2537	瀣	匣	咍	代	胡槩
2538	耐	泥	咍	代	奴代
2539	戴	端	咍	代	都代
2540	賚	來	咍	代	洛代
2541	菜	清	咍	代	倉代
2542	載	從	咍	代	昨代
2543	儗	曉	咍	代	海愛
2544	廢	幫	廢合	廢	方肺
2545	肺	滂	廢合	廢	方廢
2546	穢	影	廢合	廢	於廢
2547	吠	並	廢合	廢	符廢
2548	喙	曉	廢合	廢	許穢
2549	𤜂	羣	廢合	廢	渠穢
2550	刈	疑	廢開	廢	魚肺
2551	震	章	眞開	震	章刃
2552	信	心	眞開	震	息晉
2553	刃	日	眞開	震	而振
2554	𦙍	以	眞開	震	羊晉
2555	遴	來	眞開	震	良刃
2556	儐	幫	眞A	震A	必刃
2557	敶	澄	眞開	震	直刃
2558	愼	常	眞開	震	時刃
2559	眒	書	眞開	震	試刃
2560	菣	溪	眞B開	震B	去刃
2561	賮	邪	眞開	震	徐刃
2562	憗	疑	眞B開	震B	魚覲
2563	晉	精	眞開	震	即刃
2564	衅	曉	眞B開	震B	許覲
2565	鎭	知	眞開	震	陟刃
2566	僅	羣	眞B開	震B	渠遴
2567	櫬	初	臻	櫬	初覲
2568	印	影	眞A	震A	於刃
2569	疢	徹	眞開	震	丑刃
2570	𣎵	滂	眞A	震A	匹刃
2571	親	清	眞開	震	七遴
2572	螼	溪	眞A	震A	羌印
2573	呁	見	諄A	稕A	九峻
2574	稕	章	諄	稕	之閏
2575	𡺲	心	諄	稕	私閏
2576	殉	邪	諄	稕	辭閏
2577	儁	精	諄	稕	子峻
2578	舜	書	諄	稕	舒閏
2579	閠	日	諄	稕	如順
2580	順	船	諄	稕	食閏
2581	問	明	文	問	亡運
2582	運	云	文	問	王問
2583	訓	曉	文	問	許運
2584	湓	滂	文	問	匹問
2585	糞	幫	文	問	方問
2586	醖	影	文	問	於問
2587	攈	見	文	問	居運
2588	郡	羣	文	問	渠運
2589	分	並	文	問	扶問
2590	焮	曉	欣	焮	香靳
2591	靳	見	欣	焮	居焮
2592	近	羣	欣	焮	巨靳
2593	㒚	影	欣	焮	於靳
2594	垽	疑	欣	焮	吾靳
2595	願	疑	元合	願	魚怨
2596	怨	影	元合	願	於願
2597	販	幫	元合	願	方願
2598	劵	溪	元合	願	去願
2599	万	明	元合	願	無販
2600	飯	並	元合	願	符万
2601	嬔	滂	元合	願	芳万
2602	建	見	元開	願	居万
2603	堰	影	元開	願	於建
2604	獻	曉	元開	願	許建
2605	楥	曉	元合	願	虚願
2606	健	羣	元開	願	渠建
2607	𣀔	滂	元合	願	芳万
2608	遠	云	元合	願	于願
2609	𤬝	疑	元開	願	語堰
2610	圈	羣	元合	願	臼万
2611	㪻	見	元合	願	居願
2612	慁	匣	魂	慁	胡困
2613	頓	端	魂	慁	都困
2614	巽	心	魂	慁	蘇困
2615	困	溪	魂	慁	苦悶
2616	嫩	泥	魂	慁	奴困
2617	揾	影	魂	慁	烏困
2618	悶	明	魂	慁	莫困
2619	鐏	從	魂	慁	徂悶
2620	睔	見	魂	慁	古困
2621	噴	滂	魂	慁	普悶
2622	鈍	定	魂	慁	徒困
2623	寸	清	魂	慁	倉困
2624	坌	並	魂	慁	蒲悶
2625	顐	疑	魂	慁	五困
2626	論	來	魂	慁	盧困
2627	奔	幫	魂	慁	甫悶
2628	惛	曉	魂	慁	呼悶
2629	焌	精	魂	慁	子寸
2630	恨	匣	痕	恨	胡艮
2631	艮	見	痕	恨	古恨
2632	䭓	疑	痕	恨	五恨
2633	䭡	影	痕	恨	烏恨
2634	翰	匣	寒	翰	侯旰
2635	炭	透	寒	翰	他旦
2636	按	影	寒	翰	烏旰
2637	旦	端	寒	翰	得按
2638	憚	定	寒	翰	徒案
2639	旰	見	寒	翰	古案
2640	岸	疑	寒	翰	五旰
2641	侃	溪	寒	翰	苦旰
2642	漢	曉	寒	翰	呼旰
2643	爛	來	寒	翰	郎旰
2644	攤	泥	寒	翰	奴案
2645	粲	清	寒	翰	蒼案
2646	𦇕	心	寒	翰	蘇旰
2647	賛	精	寒	翰	則旰
2648	㜺	從	寒	翰	徂賛
2649	換	匣	桓	換	胡玩
2650	䂎	精	桓	換	子筭
2651	惋	影	桓	換	烏貫
2652	貫	見	桓	換	古玩
2653	竄	清	桓	換	七亂
2654	玩	疑	桓	換	五換
2655	段	定	桓	換	徒玩
2656	亂	來	桓	換	郎段
2657	鍛	端	桓	換	丁貫
2658	彖	透	桓	換	通貫
2659	喚	曉	桓	換	火貫
2660	筭	心	桓	換	蘇貫
2661	縵	明	桓	換	莫半
2662	半	幫	桓	換	博慢
2663	判	滂	桓	換	普半
2664	叛	並	桓	換	薄半
2665	偄	泥	桓	換	奴亂
2666	攅	從	桓	換	在玩
2667	䥗	溪	桓	換	口喚
2668	諫	見	刪開	諫	古晏
2669	鴈	疑	刪開	諫	五晏
2670	晏	影	刪開	諫	烏澗
2671	訕	生	刪開	諫	所晏
2672	骭	匣	刪開	諫	下晏
2673	慢	明	刪開	諫	謨晏
2674	綰	影	刪合	諫	烏患
2675	患	匣	刪合	諫	胡慣
2676	慣	見	刪合	諫	古患
2677	㝈	生	刪合	諫	生患
2678	篡	初	刪合	諫	初患
2679	薍	疑	刪合	諫	五患
2680	輚	崇	刪開	諫	士諫
2681	襻	滂	刪開	諫	普患
2682	奻	孃	刪合	諫	女患
2683	羼	初	刪開	諫	初鴈
2684	㬄	徹	刪開	諫	丑晏
2685	襇	見	山開	襇	古莧
2686	莧	匣	山開	襇	侯襇
2687	瓣	並	山開	襇	蒲莧
2688	盼	滂	山開	襇	匹莧
2689	幻	匣	山合	襇	胡辨
2690	蔄	明	山開	襇	亡莧
2691	袒	澄	山開	襇	丈莧
2692	扮	幫	山開	襇	晡幻
2693	鰥	見	山合	襇	古幻
2694	霰	心	先開	霰	蘇佃
2695	蒨	清	先開	霰	倉甸
2696	絢	曉	先合	霰	許縣
2697	縣	匣	先合	霰	黃練
2698	睊	見	先合	霰	古縣
2699	電	定	先開	霰	堂練
2700	瑱	透	先開	霰	他甸
2701	練	來	先開	霰	郎甸
2702	見	見	先開	霰	古電
2703	晛	泥	先開	霰	奴甸
2704	俔	溪	先開	霰	苦甸
2705	見	匣	先開	霰	胡甸
2706	硯	疑	先開	霰	吾甸
2707	宴	影	先開	霰	於甸
2708	薦	精	先開	霰	作甸
2709	麫	明	先開	霰	莫甸
2710	片	滂	先開	霰	普麵
2711	荐	從	先開	霰	在甸
2712	䬼	影	先合	霰	烏縣
2713	殿	端	先開	霰	都甸
2714	𩎌	曉	先開	霰	呼甸
2715	線	心	仙開	線	私箭
2716	戰	章	仙開	線	之膳
2717	繕	常	仙開	線	時戰
2718	彥	疑	仙B開	線B	魚變
2719	譴	溪	仙A開	線A	去戰
2720	絹	見	仙A合	線A	吉掾
2721	瑗	云	仙合	線	王眷
2722	面	明	仙A開	線A	彌箭
2723	釧	昌	仙合	線	尺絹
2724	掾	以	仙合	線	以絹
2725	𩥇	知	仙開	線	陟扇
2726	𤲬	日	仙合	線	人絹
2727	箭	精	仙開	線	子賤
2728	硟	昌	仙開	線	昌戰
2729	扇	書	仙開	線	式戰
2730	躽	影	仙A開	線A	於扇
2731	眷	見	仙B合	線B	居倦
2732	倦	羣	仙B合	線B	渠卷
2733	戀	來	仙合	線	力卷
2734	猭	徹	仙合	線	丑戀
2735	變	幫	仙B開	線B	彼眷
2736	𨏉	生	仙合	線	所眷
2737	縓	清	仙合	線	七絹
2738	卞	並	仙B開	線B	皮變
2739	㳬	邪	仙合	線	辝戀
2740	選	心	仙合	線	息絹
2741	籑	崇	仙合	線	士戀
2742	孨	莊	仙合	線	莊眷
2743	傳	澄	仙合	線	直戀
2744	賤	從	仙開	線	才線
2745	羨	邪	仙開	線	似面
2746	騗	滂	仙A開	線A	匹戰
2747	𢮨	常	仙合	線	時釧
2748	輾	孃	仙開	線	女箭
2749	囀	知	仙合	線	知戀
2750	衍	以	仙開	線	于線
2751	便	並	仙A開	線A	婢面
2752	邅	澄	仙開	線	持碾
2753	𤹨	來	仙開	線	連彦
2754	𥛁	溪	仙B合	線B	區倦
2755	剸	章	仙合	線	之囀
2756	徧	幫	先開	霰	方見
2757	嘯	心	蕭	嘯	蘇弔
2758	糶	透	蕭	嘯	他弔
2759	弔	端	蕭	嘯	多嘯
2760	叫	見	蕭	嘯	古弔
2761	尿	泥	蕭	嘯	奴弔
2762	藋	定	蕭	嘯	徒弔
2763	竅	溪	蕭	嘯	苦弔
2764	𩕐	來	蕭	嘯	力弔
2765	顤	疑	蕭	嘯	五弔
2766	窔	影	蕭	嘯	烏叫
2767	𢿿	曉	蕭	嘯	火弔
2768	𥬇	心	宵	笑	私妙
2769	照	章	宵	笑	之少
2770	燿	以	宵	笑	弋照
2771	要	影	宵A	笑A	於𥬇
2772	召	澄	宵	笑	直照
2773	邵	常	宵	笑	寔照
2774	嶠	羣	宵B	笑B	渠廟
2775	剽	滂	宵A	笑A	匹妙
2776	噍	從	宵	笑	才𥬇
2777	妙	明	宵A	笑A	彌𥬇
2778	陗	清	宵	笑	七肖
2779	𤊽	來	宵	笑	力照
2780	趬	溪	宵B	笑B	丘召
2781	𧇠	疑	宵B	笑B	牛召
2782	醮	精	宵	笑	子肖
2783	廟	明	宵B	笑B	眉召
2784	驃	並	宵A	笑A	毗召
2785	少	書	宵	笑	失照
2786	朓	徹	宵	笑	丑召
2787	裱	幫	宵B	笑B	方廟
2788	翹	羣	宵A	笑A	巨要
2789	饒	日	宵	笑	人要
2790	效	匣	肴	效	胡敎
2791	敎	見	肴	效	古孝
2792	孝	曉	肴	效	呼敎
2793	罩	知	肴	效	都敎
2794	豹	幫	肴	效	北敎
2795	敲	溪	肴	效	苦敎
2796	皃	明	肴	效	莫敎
2797	奅	滂	肴	效	匹皃
2798	趠	徹	肴	效	丑敎
2799	稍	生	肴	效	所敎
2800	棹	澄	肴	效	直敎
2801	橈	孃	肴	效	奴敎
2802	抓	莊	肴	效	側敎
2803	靤	並	肴	效	防敎
2804	抄	初	肴	效	初敎
2805	靿	影	肴	效	於敎
2806	樂	疑	肴	效	五敎
2807	巢	崇	肴	效	士稍
2808	号	匣	豪	号	胡到
2809	導	定	豪	号	徒到
2810	到	端	豪	号	都導
2811	誥	見	豪	号	古到
2812	傲	疑	豪	号	五到
2813	冃	明	豪	号	莫報
2814	嫪	來	豪	号	郎到
2815	操	清	豪	号	七到
2816	暴	並	豪	号	薄報
2817	報	幫	豪	号	博耗
2818	漕	從	豪	号	在到
2819	奥	影	豪	号	烏到
2820	喿	心	豪	号	蘇到
2821	𩝝	溪	豪	号	苦到
2822	竈	精	豪	号	則到
2823	秏	曉	豪	号	呼到
2824	腝	泥	豪	号	那到
2825	箇	見	歌	箇	古賀
2826	賀	匣	歌	箇	胡箇
2827	佐	精	歌	箇	則箇
2828	跢	端	歌	箇	丁佐
2829	邏	來	歌	箇	郎佐
2830	坷	溪	歌	箇	口箇
2831	餓	疑	歌	箇	五个
2832	䭾	定	歌	箇	唐佐
2833	奈	泥	歌	箇	奴箇
2834	些	心	歌	箇	蘇箇
2835	呵	曉	歌	箇	呼箇
2836	拖	透	歌	箇	吐邏
2837	過	見	戈一合	過	古卧
2838	和	匣	戈一合	過	胡卧
2839	挫	精	戈一合	過	則卧
2840	課	溪	戈一合	過	苦卧
2841	唾	透	戈一合	過	湯卧
2842	播	幫	戈一合	過	補過
2843	剉	清	戈一合	過	麤卧
2844	磨	明	戈一合	過	摸卧
2845	愞	泥	戈一合	過	乃卧
2846	破	滂	戈一合	過	普過
2847	座	從	戈一合	過	徂卧
2848	臥	疑	戈一合	過	吾貨
2849	諎	清	戈一合	過	千過
2850	貨	曉	戈一合	過	呼臥
2851	惰	定	戈一合	過	徒臥
2852	縛	並	戈一合	過	符臥
2853	䇔	來	戈一合	過	魯過
2854	桗	端	戈一合	過	都唾
2855	磋	清	戈一合	過	七過
2856	䐝	心	戈一合	過	先臥
2857	侉	影	歌	箇	安賀
2858	涴	影	戈一合	過	烏臥
2859	禡	明	麻二開	禡	莫駕
2860	駕	見	麻二開	禡	古訝
2861	亞	影	麻二開	禡	衣嫁
2862	嚇	曉	麻二開	禡	呼訝
2863	迓	疑	麻二開	禡	吾駕
2864	詫	徹	麻二開	禡	丑亞
2865	吒	知	麻二開	禡	陟駕
2866	詐	莊	麻二開	禡	側駕
2867	乍	崇	麻二開	禡	鋤駕
2868	謝	邪	麻三開	禡	辝夜
2869	髂	溪	麻二開	禡	枯駕
2870	暇	匣	麻二開	禡	胡駕
2871	褯	從	麻三開	禡	慈夜
2872	夜	以	麻三開	禡	羊謝
2873	䞣	昌	麻三開	禡	充夜
2874	蝑	心	麻三開	禡	司夜
2875	柘	章	麻三開	禡	之夜
2876	唶	精	麻三開	禡	子夜
2877	舎	書	麻三開	禡	始夜
2878	射	船	麻三開	禡	神夜
2879	霸	幫	麻二開	禡	必駕
2880	帊	滂	麻二開	禡	普駕
2881	摦	匣	麻二合	禡	胡化
2882	化	曉	麻二合	禡	呼霸
2883	跨	溪	麻二合	禡	苦化
2884	誜	生	麻二合	禡	所化
2885	𤝡	並	麻二開	禡	白駕
2886	䏧	泥	麻二開	禡	乃亞
2887	笡	清	麻三開	禡	遷謝
2888	嗄	生	麻二開	禡	所嫁
2889	坬	見	麻二合	禡	古罵
2890	䖳	澄	麻二開	禡	除駕
2891	瓦	疑	麻二合	禡	五化
2892	攨	影	麻二合	禡	烏㕦
2893	漾	以	陽開	漾	餘亮
2894	亮	來	陽開	漾	力讓
2895	狀	崇	陽開	漾	鋤亮
2896	讓	日	陽開	漾	人樣
2897	餉	書	陽開	漾	式亮
2898	帳	知	陽開	漾	知亮
2899	悵	徹	陽開	漾	丑亮
2900	向	曉	陽開	漾	許亮
2901	仗	澄	陽開	漾	直亮
2902	釀	孃	陽開	漾	女亮
2903	匠	從	陽開	漾	疾亮
2904	障	章	陽開	漾	之亮
2905	尚	常	陽開	漾	時亮
2906	壯	莊	陽開	漾	側亮
2907	怏	影	陽開	漾	於亮
2908	弶	羣	陽開	漾	其亮
2909	唱	昌	陽開	漾	尺亮
2910	𠛝	初	陽開	漾	初亮
2911	醬	精	陽開	漾	子亮
2912	𨋕	疑	陽開	漾	魚向
2913	訪	滂	陽合	漾	敷亮
2914	妄	明	陽合	漾	巫放
2915	況	曉	陽合	漾	許訪
2916	誑	見	陽合	漾	居況
2917	迋	云	陽合	漾	于放
2918	放	幫	陽合	漾	甫妄
2919	相	心	陽開	漾	息亮
2920	彊	見	陽開	漾	居亮
2921	唴	溪	陽開	漾	丘亮
2922	蹡	清	陽開	漾	七亮
2923	狂	羣	陽合	漾	渠放
2924	防	並	陽合	漾	符況
2925	宕	定	唐開	宕	徒浪
2926	浪	來	唐開	宕	來宕
2927	吭	匣	唐開	宕	下浪
2928	盎	影	唐開	宕	烏浪
2929	枊	疑	唐開	宕	五浪
2930	葬	精	唐開	宕	則浪
2931	傍	並	唐開	宕	蒲浪
2932	藏	從	唐開	宕	徂浪
2933	譡	端	唐開	宕	丁浪
2934	抗	溪	唐開	宕	苦浪
2935	螃	幫	唐開	宕	補曠
2936	儻	透	唐開	宕	他浪
2937	曠	溪	唐合	宕	苦謗
2938	儾	泥	唐開	宕	奴浪
2939	喪	心	唐開	宕	蘇浪
2940	攩	匣	唐合	宕	乎曠
2941	桄	見	唐合	宕	古曠
2942	鋼	見	唐開	宕	古浪
2943	荒	曉	唐合	宕	呼浪
2944	漭	明	唐開	宕	莫浪
2945	汪	影	唐合	宕	烏浪
2946	映	影	庚三開	映	於敬
2947	敬	見	庚三開	映	居慶
2948	競	羣	庚三開	映	渠敬
2949	慶	溪	庚三開	映	丘敬
2950	更	見	庚二開	映	古孟
2951	命	明	庚三開	映	眉病
2952	病	並	庚三開	映	皮命
2953	孟	明	庚二開	映	莫更
2954	蝗	匣	庚二合	映	戸孟
2955	柄	幫	庚三開	映	陂病
2956	詠	云	庚三合	映	爲命
2957	行	匣	庚二開	映	下更
2958	瀴	影	庚二開	映	於孟
2959	㵾	初	庚二開	映	楚敬
2960	倀	知	庚二開	映	猪孟
2961	牚	徹	庚二開	映	他孟
2962	榜	幫	庚二開	映	北孟
2963	鋥	澄	庚二開	映	除更
2964	生	生	庚二開	映	所敬
2965	迎	疑	庚三開	映	魚敬
2966	膨	並	庚二開	映	蒲孟
2967	䛭	曉	庚二開	映	許更
2968	𥥈	影	庚二合	映	烏橫
2969	諍	莊	耕開	諍	側迸
2970	迸	幫	耕開	諍	北諍
2971	𠊧	並	耕開	諍	蒲迸
2972	䙬	影	耕開	諍	鷖迸
2973	鞕	疑	耕開	諍	五爭
2974	轟	曉	耕合	諍	呼迸
2975	勁	見	清A開	勁A	居正
2976	倩	清	清開	勁	七政
2977	政	章	清開	勁	之盛
2978	聖	書	清開	勁	式正
2979	鄭	澄	清開	勁	直正
2980	遉	徹	清開	勁	丑鄭
2981	性	心	清開	勁	息正
2982	令	來	清開	勁	力政
2983	聘	滂	清A開	勁A	匹正
2984	敻	曉	清A合	勁A	休正
2985	摒	幫	清A開	勁A	畀政
2986	偋	並	清A開	勁A	防正
2987	淨	從	清開	勁	疾政
2988	盛	常	清開	勁	承正
2989	詺	明	清A開	勁A	彌正
2990	輕	溪	清A開	勁A	墟正
2991	𣢝	曉	清A開	勁A	許令
2992	精	精	清開	勁	子姓
2993	徑	見	青開	徑	古定
2994	寗	泥	青開	徑	乃定
2995	腥	心	青開	徑	蘇佞
2996	脛	匣	青開	徑	胡定
2997	定	定	青開	徑	徒徑
2998	矴	端	青開	徑	丁定
2999	罄	溪	青開	徑	苦定
3000	聽	透	青開	徑	他定
3001	靘	清	青開	徑	千定
3002	䒌	明	青開	徑	莫定
3003	鎣	影	青合	徑	烏定
3004	零	來	青開	徑	郎定
3005	證	章	蒸	證	諸應
3006	孕	以	蒸	證	以證
3007	乗	船	蒸	證	實證
3008	認	日	蒸	證	而證
3009	應	影	蒸	證	於證
3010	甑	精	蒸	證	子孕
3011	興	曉	蒸	證	許應
3012	勝	書	蒸	證	詩證
3013	瞪	澄	蒸	證	丈證
3014	𩜁	來	蒸	證	里甑
3015	凭	並	蒸	證	皮證
3016	稱	昌	蒸	證	昌孕
3017	凝	疑	蒸	證	牛𩜁
3018	丞	常	蒸	證	常證
3019	覴	徹	蒸	證	丑證
3020	殑	羣	蒸	證	其𩜁
3021	嶝	端	登開	嶝	都鄧
3022	贈	從	登開	嶝	昨亘
3023	亘	見	登開	嶝	古鄧
3024	蹭	清	登開	嶝	千鄧
3025	鄧	定	登開	嶝	徒亘
3026	𢅴	明	登開	嶝	武亘
3027	𥦜	幫	登開	嶝	方隥
3028	倗	並	登開	嶝	父鄧
3029	踜	來	登開	嶝	魯鄧
3030	增	精	登開	嶝	子鄧
3031	𡬙	心	登開	嶝	思贈
3032	𤃶	透	登開	嶝	台鄧
3033	宥	云	尤	宥	于救
3034	救	見	尤	宥	居祐
3035	胄	澄	尤	宥	直祐
3036	晝	知	尤	宥	陟救
3037	狩	書	尤	宥	舒救
3038	臭	昌	尤	宥	尺救
3039	岫	邪	尤	宥	似祐
3040	齅	曉	尤	宥	許救
3041	呪	章	尤	宥	職救
3042	舊	羣	尤	宥	巨救
3043	𤸃	生	尤	宥	所祐
3044	皺	莊	尤	宥	側救
3045	副	滂	尤	宥	敷救
3046	簉	初	尤	宥	初救
3047	富	幫	尤	宥	方副
3048	畜	徹	尤	宥	丑救
3049	溜	來	尤	宥	力救
3050	秀	心	尤	宥	息救
3051	僦	精	尤	宥	即就
3052	驟	崇	尤	宥	鋤祐
3053	就	從	尤	宥	疾僦
3054	糅	孃	尤	宥	女救
3055	復	並	尤	宥	扶富
3056	狖	以	尤	宥	余救
3057	授	常	尤	宥	承呪
3058	輮	日	尤	宥	人又
3059	莓	明	尤	宥	亡救
3060	𪖐	疑	尤	宥	牛救
3061	𪖛	溪	尤	宥	丘救
3062	䞭	清	尤	宥	七溜
3063	𠋫	匣	侯	候	胡遘
3064	𡨥	溪	侯	候	苦候
3065	茂	明	侯	候	莫候
3066	仆	滂	侯	候	匹候
3067	豆	定	侯	候	田候
3068	鬥	端	侯	候	都豆
3069	槈	泥	侯	候	奴豆
3070	瘶	心	侯	候	蘇奏
3071	奏	精	侯	候	則候
3072	透	透	侯	候	他候
3073	漚	影	侯	候	烏候
3074	遘	見	侯	候	古候
3075	輳	清	侯	候	倉奏
3076	陋	來	侯	候	盧候
3077	蔻	曉	侯	候	呼漏
3078	䏽	並	侯	候	蒲候
3079	偶	疑	侯	候	五遘
3080	㔌	從	侯	候	才奏
3081	幼	影	幽	幼	伊謬
3082	謬	明	幽	幼	靡幼
3083	䠗	溪	幽	幼	丘謬
3084	𧾻	羣	幽	幼	巨幼
3085	沁	清	侵	沁	七鴆
3086	浸	精	侵	沁	子鴆
3087	妊	日	侵	沁	汝鴆
3088	鴆	澄	侵	沁	直禁
3089	枕	章	侵	沁	之任
3090	𦧈	羣	侵B	沁B	巨禁
3091	禁	見	侵B	沁B	居蔭
3092	賃	孃	侵	沁	乃禁
3093	蔭	影	侵B	沁B	於禁
3094	滲	生	侵	沁	所禁
3095	闖	徹	侵	沁	丑禁
3096	譖	莊	侵	沁	莊蔭
3097	讖	初	侵	沁	楚譖
3098	吟	疑	侵B	沁B	宜禁
3099	揕	知	侵	沁	知鴆
3100	臨	來	侵	沁	良鴆
3101	甚	常	侵	沁	時鴆
3102	䫴	云	侵	沁	于禁
3103	深	書	侵	沁	式禁
3104	勘	溪	覃	勘	苦紺
3105	紺	見	覃	勘	古暗
